iati_identifier,lat,long,code,level,vocabulary,name
XM-DAC-47015-12568_Bilateral_Philippines-DepartmentofAgriculture_IRRI,,,VN,,A4,
XM-DAC-47015-12568_Bilateral_Philippines-DepartmentofAgriculture_IRRI,,,ZA,,A4,
XM-DAC-47015-12568_Bilateral_Philippines-DepartmentofAgriculture_IRRI,,,ZM,,A4,
XM-DAC-47015-12568_Bilateral_Philippines-DepartmentofAgriculture_IRRI,,,ZW,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,AF,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,AO,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,AU,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,BD,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,BF,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,BI,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,BJ,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,BR,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,BT,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,BW,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,CD,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,CG,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,CI,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,CM,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,CN,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,CO,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,DE,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,EH,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,ER,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,ET,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,FM,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,FR,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,GA,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,GB,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,GH,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,GM,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,GN,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,GQ,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,GW,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,HK,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,ID,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,IE,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,IN,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,IT,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,JP,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,KE,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,KH,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,KR,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,LA,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,LK,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,LR,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,LS,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,MG,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,ML,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,MM,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,MR,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,MU,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,MV,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,MW,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,MY,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,MZ,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,NA,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,NE,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,NG,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,NL,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,NP,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,PH,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,PK,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,RE,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,RW,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,SC,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,SD,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,SG,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,SL,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,SN,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,SO,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,ST,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,SZ,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,TD,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,TG,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,TH,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,TW,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,UG,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,US,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,VN,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,ZA,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,ZM,,A4,
XM-DAC-47015-12569_Bilateral_Indonesia-MinistryofAgriculture_IRRI,,,ZW,,A4,
XM-DAC-47015-16965_Window3_SouthAfrica-DAFF-DepartmentofAgriculture-ForestryandFisheries_ICRAF,,,TD,,A4,
XM-DAC-47015-18078_Bilateral_IFAD-InternationalFundforAgriculturalDevelopment_IFPRI,,,BF,,A4,
XM-DAC-47015-18078_Bilateral_IFAD-InternationalFundforAgriculturalDevelopment_IFPRI,,,BJ,,A4,
XM-DAC-47015-18078_Bilateral_IFAD-InternationalFundforAgriculturalDevelopment_IFPRI,,,CI,,A4,
XM-DAC-47015-18078_Bilateral_IFAD-InternationalFundforAgriculturalDevelopment_IFPRI,,,CV,,A4,
XM-DAC-47015-18078_Bilateral_IFAD-InternationalFundforAgriculturalDevelopment_IFPRI,,,DZ,,A4,
XM-DAC-47015-18078_Bilateral_IFAD-InternationalFundforAgriculturalDevelopment_IFPRI,,,LR,,A4,
XM-DAC-47015-18078_Bilateral_IFAD-InternationalFundforAgriculturalDevelopment_IFPRI,,,ML,,A4,
XM-DAC-47015-18078_Bilateral_IFAD-InternationalFundforAgriculturalDevelopment_IFPRI,,,MR,,A4,
XM-DAC-47015-18078_Bilateral_IFAD-InternationalFundforAgriculturalDevelopment_IFPRI,,,NE,,A4,
XM-DAC-47015-18078_Bilateral_IFAD-InternationalFundforAgriculturalDevelopment_IFPRI,,,NG,,A4,
XM-DAC-47015-18078_Bilateral_IFAD-InternationalFundforAgriculturalDevelopment_IFPRI,,,SL,,A4,
XM-DAC-47015-18078_Bilateral_IFAD-InternationalFundforAgriculturalDevelopment_IFPRI,,,SN,,A4,
XM-DAC-47015-18078_Bilateral_IFAD-InternationalFundforAgriculturalDevelopment_IFPRI,,,SS,,A4,
XM-DAC-47015-18078_Bilateral_IFAD-InternationalFundforAgriculturalDevelopment_IFPRI,,,TD,,A4,
XM-DAC-47015-18078_Bilateral_IFAD-InternationalFundforAgriculturalDevelopment_IFPRI,,,TG,,A4,
XM-DAC-47015-18085_Bilateral_UNICEF-UnitedNationsInternationalChildrensEmergencyFund_IFPRI,,,BF,,A4,
XM-DAC-47015-18085_Bilateral_UNICEF-UnitedNationsInternationalChildrensEmergencyFund_IFPRI,,,BJ,,A4,
XM-DAC-47015-18085_Bilateral_UNICEF-UnitedNationsInternationalChildrensEmergencyFund_IFPRI,,,CI,,A4,
XM-DAC-47015-18085_Bilateral_UNICEF-UnitedNationsInternationalChildrensEmergencyFund_IFPRI,,,CV,,A4,
XM-DAC-47015-18085_Bilateral_UNICEF-UnitedNationsInternationalChildrensEmergencyFund_IFPRI,,,LR,,A4,
XM-DAC-47015-18085_Bilateral_UNICEF-UnitedNationsInternationalChildrensEmergencyFund_IFPRI,,,ML,,A4,
XM-DAC-47015-18085_Bilateral_UNICEF-UnitedNationsInternationalChildrensEmergencyFund_IFPRI,,,MR,,A4,
XM-DAC-47015-18085_Bilateral_UNICEF-UnitedNationsInternationalChildrensEmergencyFund_IFPRI,,,NE,,A4,
XM-DAC-47015-18085_Bilateral_UNICEF-UnitedNationsInternationalChildrensEmergencyFund_IFPRI,,,NG,,A4,
XM-DAC-47015-18085_Bilateral_UNICEF-UnitedNationsInternationalChildrensEmergencyFund_IFPRI,,,SL,,A4,
XM-DAC-47015-18085_Bilateral_UNICEF-UnitedNationsInternationalChildrensEmergencyFund_IFPRI,,,SN,,A4,
XM-DAC-47015-18085_Bilateral_UNICEF-UnitedNationsInternationalChildrensEmergencyFund_IFPRI,,,SS,,A4,
XM-DAC-47015-18085_Bilateral_UNICEF-UnitedNationsInternationalChildrensEmergencyFund_IFPRI,,,TD,,A4,
XM-DAC-47015-18085_Bilateral_UNICEF-UnitedNationsInternationalChildrensEmergencyFund_IFPRI,,,TG,,A4,
XM-DAC-47015-18101_Bilateral_WorldFoodProgramme_IFPRI,,,CM,,A4,
XM-DAC-47015-18101_Bilateral_WorldFoodProgramme_IFPRI,,,NE,,A4,
XM-DAC-47015-18101_Bilateral_WorldFoodProgramme_IFPRI,,,NG,,A4,
XM-DAC-47015-18101_Bilateral_WorldFoodProgramme_IFPRI,,,TD,,A4,
XM-DAC-47015-18367_Bilateral_WellcomeTrust_ILRI,,,CH,,A4,
XM-DAC-47015-18367_Bilateral_WellcomeTrust_ILRI,,,CI,,A4,
XM-DAC-47015-18367_Bilateral_WellcomeTrust_ILRI,,,GH,,A4,
XM-DAC-47015-18367_Bilateral_WellcomeTrust_ILRI,,,SN,,A4,
XM-DAC-47015-18367_Bilateral_WellcomeTrust_ILRI,,,TD,,A4,
XM-DAC-47015-18908_Bilateral_FAO-FoodandAgricultureOrganization_ICRISAT,,,BF,,A4,
XM-DAC-47015-18908_Bilateral_FAO-FoodandAgricultureOrganization_ICRISAT,,,TD,,A4,
XM-DAC-47015-19225_Bilateral_FAO-FoodandAgricultureOrganization_Bioversity,,,CF,,A4,
XM-DAC-47015-19225_Bilateral_FAO-FoodandAgricultureOrganization_Bioversity,,,CM,,A4,
XM-DAC-47015-19225_Bilateral_FAO-FoodandAgricultureOrganization_Bioversity,,,NG,,A4,
XM-DAC-47015-19225_Bilateral_FAO-FoodandAgricultureOrganization_Bioversity,,,TD,,A4,
XM-DAC-47015-19243_Bilateral_VITO-VlaamseInstellingvoorTechnologischOnderzoek_Bioversity,,,CF,,A4,
XM-DAC-47015-19243_Bilateral_VITO-VlaamseInstellingvoorTechnologischOnderzoek_Bioversity,,,CM,,A4,
XM-DAC-47015-19243_Bilateral_VITO-VlaamseInstellingvoorTechnologischOnderzoek_Bioversity,,,NG,,A4,
XM-DAC-47015-19243_Bilateral_VITO-VlaamseInstellingvoorTechnologischOnderzoek_Bioversity,,,TD,,A4,
XM-DAC-47015-19376_Bilateral_EC-EuropeanCommission_CIFOR,,,BF,,A4,
XM-DAC-47015-19376_Bilateral_EC-EuropeanCommission_CIFOR,,,BO,,A4,
XM-DAC-47015-19376_Bilateral_EC-EuropeanCommission_CIFOR,,,BR,,A4,
XM-DAC-47015-19376_Bilateral_EC-EuropeanCommission_CIFOR,,,CD,,A4,
XM-DAC-47015-19376_Bilateral_EC-EuropeanCommission_CIFOR,,,CM,,A4,
XM-DAC-47015-19376_Bilateral_EC-EuropeanCommission_CIFOR,,,EC,,A4,
XM-DAC-47015-19376_Bilateral_EC-EuropeanCommission_CIFOR,,,GH,,A4,
XM-DAC-47015-19376_Bilateral_EC-EuropeanCommission_CIFOR,,,HN,,A4,
XM-DAC-47015-19376_Bilateral_EC-EuropeanCommission_CIFOR,,,JM,,A4,
XM-DAC-47015-19376_Bilateral_EC-EuropeanCommission_CIFOR,,,KE,,A4,
XM-DAC-47015-19376_Bilateral_EC-EuropeanCommission_CIFOR,,,KH,,A4,
XM-DAC-47015-19376_Bilateral_EC-EuropeanCommission_CIFOR,,,MM,,A4,
XM-DAC-47015-19376_Bilateral_EC-EuropeanCommission_CIFOR,,,MU,,A4,
XM-DAC-47015-19376_Bilateral_EC-EuropeanCommission_CIFOR,,,PG,,A4,
XM-DAC-47015-19376_Bilateral_EC-EuropeanCommission_CIFOR,,,ST,,A4,
XM-DAC-47015-19376_Bilateral_EC-EuropeanCommission_CIFOR,,,TD,,A4,
XM-DAC-47015-19376_Bilateral_EC-EuropeanCommission_CIFOR,,,TL,,A4,
XM-DAC-47015-19376_Bilateral_EC-EuropeanCommission_CIFOR,,,VN,,A4,
XM-DAC-47015-19376_Bilateral_EC-EuropeanCommission_CIFOR,,,ZW,,A4,
XM-DAC-47015-19473_Bilateral_FAO-FoodandAgricultureOrganization_ICRAF,,,TD,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,AF,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,AO,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,AU,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,BD,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,BF,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,BI,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,BJ,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,BR,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,BT,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,BW,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,CD,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,CG,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,CI,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,CM,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,CN,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,CO,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,DE,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,EH,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,ER,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,ET,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,FM,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,FR,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,GA,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,GB,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,GH,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,GM,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,GN,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,GQ,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,GW,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,HK,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,ID,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,IE,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,IN,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,IT,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,JP,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,KE,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,KH,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,KR,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,LA,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,LK,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,LR,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,LS,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,MG,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,ML,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,MM,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,MR,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,MU,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,MV,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,MW,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,MY,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,MZ,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,NA,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,NE,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,NG,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,NL,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,NP,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,PH,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,PK,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,RE,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,RW,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,SC,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,SD,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,SG,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,SL,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,SN,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,SO,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,ST,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,SZ,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,TD,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,TG,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,TH,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,TW,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,UG,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,US,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,VN,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,ZA,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,ZM,,A4,
XM-DAC-47015-19610_Bilateral_KAUST-KingAbdullahUniversityofScienceandTechnology_IRRI,,,ZW,,A4,
XM-DAC-47015-19635_Bilateral_IFA-InternationalFertilizerIndustryAssociation_IRRI,,,AF,,A4,
XM-DAC-47015-19635_Bilateral_IFA-InternationalFertilizerIndustryAssociation_IRRI,,,AO,,A4,
XM-DAC-47015-19635_Bilateral_IFA-InternationalFertilizerIndustryAssociation_IRRI,,,AU,,A4,
XM-DAC-47015-19635_Bilateral_IFA-InternationalFertilizerIndustryAssociation_IRRI,,,BD,,A4,
XM-DAC-47015-19635_Bilateral_IFA-InternationalFertilizerIndustryAssociation_IRRI,,,BF,,A4,
XM-DAC-47015-19635_Bilateral_IFA-InternationalFertilizerIndustryAssociation_IRRI,,,BI,,A4,
XM-DAC-47015-19635_Bilateral_IFA-InternationalFertilizerIndustryAssociation_IRRI,,,BJ,,A4,
XM-DAC-47015-19635_Bilateral_IFA-InternationalFertilizerIndustryAssociation_IRRI,,,BR,,A4,
XM-DAC-47015-19635_Bilateral_IFA-InternationalFertilizerIndustryAssociation_IRRI,,,BT,,A4,
XM-DAC-47015-19635_Bilateral_IFA-InternationalFertilizerIndustryAssociation_IRRI,,,BW,,A4,
XM-DAC-47015-19635_Bilateral_IFA-InternationalFertilizerIndustryAssociation_IRRI,,,CD,,A4,
XM-DAC-47015-19635_Bilateral_IFA-InternationalFertilizerIndustryAssociation_IRRI,,,CG,,A4,
XM-DAC-47015-19635_Bilateral_IFA-InternationalFertilizerIndustryAssociation_IRRI,,,CI,,A4,
XM-DAC-47015-19635_Bilateral_IFA-InternationalFertilizerIndustryAssociation_IRRI,,,CM,,A4,
XM-DAC-47015-19635_Bilateral_IFA-InternationalFertilizerIndustryAssociation_IRRI,,,CN,,A4,
XM-DAC-47015-19635_Bilateral_IFA-InternationalFertilizerIndustryAssociation_IRRI,,,CO,,A4,
XM-DAC-47015-19635_Bilateral_IFA-InternationalFertilizerIndustryAssociation_IRRI,,,DE,,A4,
XM-DAC-47015-19635_Bilateral_IFA-InternationalFertilizerIndustryAssociation_IRRI,,,EH,,A4,
XM-DAC-47015-19635_Bilateral_IFA-InternationalFertilizerIndustryAssociation_IRRI,,,ER,,A4,
XM-DAC-47015-19635_Bilateral_IFA-InternationalFertilizerIndustryAssociation_IRRI,,,ET,,A4,
XM-DAC-47015-19635_Bilateral_IFA-InternationalFertilizerIndustryAssociation_IRRI,,,FM,,A4,
XM-DAC-47015-19635_Bilateral_IFA-InternationalFertilizerIndustryAssociation_IRRI,,,FR,,A4,
XM-DAC-47015-19635_Bilateral_IFA-InternationalFertilizerIndustryAssociation_IRRI,,,GA,,A4,
