iati_identifier,source,adm1,lat,long
XM-DAC-41122-Chad-0810/A0/04/800/888,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/04/884/001,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/04/884/001,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/05/887/005,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/05/887/005,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/05/800/001,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/05/800/001,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/05/880/002,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/05/880/002,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/05/880/003,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/05/880/003,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/04/806/004,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/04/806/004,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/04/805/001,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/04/805/001,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/05/999/999,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/04/808/003,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/04/808/003,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/04/808/003,point/pos,Ouaddaï,13.828,20.8284
XM-DAC-41122-Chad-0810/A0/04/808/005,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/04/808/005,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/04/883/001,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/04/883/001,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/04/882/003,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/04/882/003,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/04/882/001,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/04/882/001,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/05/884/001,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/05/884/001,point/pos,Logone Oriental,8.56546,16.0738
XM-DAC-41122-Chad-0810/A0/05/884/001,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/04/801/005,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/04/801/005,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/04/809/003,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/04/809/003,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/04/884/005,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/04/884/005,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/DM/01/001/001,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/DM/01/001/001,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/04/882/002,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/04/882/002,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/04/801/001,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/04/801/001,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/05/884/002,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/05/884/002,point/pos,Logone Oriental,8.56546,16.0738
XM-DAC-41122-Chad-0810/A0/05/884/002,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/05/884/004,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/05/884/004,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/05/884/004,point/pos,Logone Oriental,8.56546,16.0738
XM-DAC-41122-Chad-0810/A0/04/886/003,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/04/886/003,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/04/884/004,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/04/884/004,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/04/804/003,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/04/804/003,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/05/777/001,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/05/777/001,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/05/882/004,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/05/882/004,point/pos,Borkou,15.454166,18.732207
XM-DAC-41122-Chad-0810/A0/05/882/004,point/pos,Logone Oriental,8.56546,16.0738
XM-DAC-41140-TD01.01.011.URT1,point/pos,Borkou,15.454,18.732
XM-DAC-41140-TD01.01.021.SMP1,point/pos,Borkou,15.454,18.732
XM-DAC-41140-TD01.01.021.URT1,point/pos,Borkou,15.454,18.732
XM-DAC-41140-TD01.02.031.NPA1,point/pos,Borkou,15.454,18.732
XM-DAC-41140-TD01.02.031.NTA1,point/pos,Borkou,15.454,18.732
XM-DAC-41140-TD01.02.031.SMS1,point/pos,Borkou,15.454,18.732
XM-DAC-41140-TD01.04.041.CAR1,point/pos,Borkou,15.454,18.732
XM-DAC-41140-TD01.05.051.CSI1,point/pos,Borkou,15.454,18.732
XM-DAC-41140-TD01.08.061.CPA1,point/pos,Borkou,15.454,18.732
XM-DAC-41140-TD01.08.061.CPA2,point/pos,Borkou,15.454,18.732
XM-DAC-41140-TD01-DSC,point/pos,Borkou,15.454,18.732
XM-DAC-41140-200288,point/pos,Borkou,15.454,18.732
XM-DAC-41140-200713,point/pos,Borkou,15.454,18.732
XM-DAC-41140-200777-TD,point/pos,Borkou,15.454,18.732
XM-DAC-41140-200799-TD,point/pos,Borkou,15.454,18.732
XM-DAC-41140-201044,point/pos,Borkou,15.454,18.732
XM-DAC-41140-201128,point/pos,Borkou,15.454,18.732
XM-DAC-41140-201130,point/pos,Borkou,15.454,18.732
GB-CHC-207544-14010,point/pos,Chari-Baguirmi,12.1,15.33333
GB-CHC-207544-86001,point/pos,N'Djamena,12.1,15.03333
GB-CHC-207544-86011,point/pos,N'Djamena,12.1,15.03333
GB-CHC-207544-95401,point/pos,N'Djamena,12.1,15.033333
GB-CHC-207544-95401ASC2000,point/pos,N'Djamena,12.1,15.033333
XM-DAC-928-TD-2016-17-01.001.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-01.001.AF01.TCD02,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-01.002.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-01.003.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-01.004.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-01.005.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-02.001.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-02.001.AF01.TCD02,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-02.005.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-03.001.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-03.001.AF01.TCD02,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-03.001.AF01.TCD03,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-03.001.AF01.TCD04,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-03.002.AF01.TCD02,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-03.002.AF01.TCD03,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-03.004.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-03.005.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-04.001.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-04.001.AF01.TCD02,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-04.002.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-04.002.AF01.TCD02,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-04.003.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-04.004.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-04.004.AF01.TCD02,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-05.005.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-05.005.AF01.TCD02,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-05.005.AF01.TCD03,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-05.005.AF01.TCD04,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-06.001.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-06.001.AF01.TCD02,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-06.001.AF01.TCD04,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-06.004.AF01.TCD02,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-06.004.AF01.TCD03,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-06.004.AF01.TCD04,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-12.002.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-12.002.AF01.TCD02,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-12.003.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-12.004.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-12.004.AF01.TCD02,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-12.005.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2016-17-13.001.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2018-19-01.001.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2018-19-01.001.AF01.TCD02,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2018-19-01.002.AF01.TCD02,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2018-19-01.003.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2018-19-01.004.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2018-19-01.005.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2018-19-01.006.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2018-19-02.001.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2018-19-02.005.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2018-19-02.005.AF01.TCD02,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2018-19-03.001.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2018-19-03.001.AF01.TCD02,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2018-19-03.001.AF01.TCD03,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2018-19-04.001.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2018-19-04.002.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2018-19-04.002.AF01.TCD02,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2018-19-04.003.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2018-19-04.004.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2018-19-06.001.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2018-19-06.001.AF01.TCD02,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2018-19-06.001.AF01.TCD03,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2018-19-06.004.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2018-19-06.004.AF01.TCD03,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2018-19-06.004.AF01.TCD04,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2018-19-10.001.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2018-19-10.001.AF01.TCD03,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2018-19-12.002.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2018-19-12.002.AF01.TCD02,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2018-19-12.004.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2018-19-12.004.AF01.TCD02,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2018-19-12.004.AF01.TCD03,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2018-19-13.003.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2018-19-20.001.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2020-21-01.001.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2020-21-01.001.AF01.TCD02,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2020-21-01.001.AF01.TCD03,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2020-21-01.001.AF01.TCD04,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2020-21-01.001.AF01.TCD05,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2020-21-01.002.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2020-21-01.003.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2020-21-01.003.AF01.TCD02,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2020-21-01.003.AF01.TCD03,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2020-21-01.003.AF01.TCD05,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2020-21-02.001.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2020-21-02.002.AF01.TCD02,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2020-21-02.002.AF01.TCD04,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2020-21-02.003.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2020-21-02.003.AF01.TCD02,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2020-21-02.003.AF01.TCD03,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2020-21-03.001.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2020-21-03.001.AF01.TCD02,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2020-21-04.001.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2020-21-04.002.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2020-21-04.003.AF01.TCD02,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2020-21-10.001.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2020-21-13.001.AF01.TCD03,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2020-21-13.002.AF01.TCD02,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2020-21-13.003.AF01.TCD02,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2020-21-13.003.AF01.TCD03,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2020-21-14.003.AF01.TCD01,point/pos,Borkou,15.454166,18.732207
XM-DAC-928-TD-2020-21-14.003.AF01.TCD06,point/pos,Borkou,15.454166,18.732207
NL-KVK-27378529-D2B16TS01O,point/pos,N'Djamena,12.11218,15.06897
NL-KVK-27378529-DSS17TD01,point/pos,Borkou,15.454166,18.732206
NL-KVK-27378529-LAS20CH3O,point/pos,N'Djamena,12.1191543,15.0502758
NL-KVK-27378529-LAS20CH4S,point/pos,N'Djamena,12.1191543,15.0502758
NL-KVK-27378529-MAN18TD01,point/pos,N'Djamena,12.1068,15.08038
NL-KVK-27378529-MAP18TD01,point/pos,N'Djamena,12.1068,15.08038
NL-KVK-27378529-MAT16TD01,point/pos,N'Djamena,12.134846,15.055742
NL-KVK-27378529-PSS20TD01,point/pos,N'Djamena,12.1191543,15.0502758
NL-KVK-27378529-PST19TD01,point/pos,N'Djamena,12.1191543,15.0502758
NL-KVK-27378529-SDGP2204TD,point/pos,Batha,12.59445237,17.63305664
FR-6-TD-TCD-12-01,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-TCD-12-02,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-TCD-12-02,point/pos,Moyen-Chari,9.14633,18.39008
FR-6-TD-17,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-17,point/pos,Logone Occidental,8.7529,15.87236
FR-6-TD-TCD-12-03,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-DPR-15-03-1,point/pos,Barh-El-Gazel,14.66667,16.91667
FR-6-TD-DPR-15-03-2,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-DPR-15-03-3,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-DPR-15-03-4,point/pos,Lac,13.64278,15.36861
FR-6-TD-DPR-15-03-4,point/pos,Kanem,15,15
FR-6-TD-DPR-15-03-5,point/pos,Lac,13.5,14.5
FR-6-TD-DPR-15-01,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-DPR-15-01-2,point/pos,Lac,13.5,14.5
FR-6-TD-TCD-11-04,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-TCD-11-04,point/pos,Logone Occidental,8.7529,15.87236
FR-6-TD-TCD-11-04,point/pos,Moyen-Chari,9.3333,18.5
FR-6-TD-TCD-11-04,point/pos,Ouaddaï,13.5,21.25
FR-6-TD-TCD-11-04,point/pos,Guéra,11.5,18.5
FR-6-TD-TCD-11-04,point/pos,Mayo-Kebbi Ouest,9.33,14.75
FR-6-TD-TCD-09-17,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-TCD-09-17,point/pos,Batha,14,19
FR-6-TD-TCD-09-17,point/pos,Wadi Fira,15,21.5
FR-6-TD-TCD-09-17,point/pos,Guéra,11.5,18.5
FR-6-TD-TCD-09-17,point/pos,Lac,13.5,14.5
FR-6-TD-TCD-09-17,point/pos,Logone Occidental,8.7529,15.87236
FR-6-TD-TCD-09-17,point/pos,Kanem,15,15
FR-6-TD-TCD-09-17,point/pos,Ouaddaï,13.5,21.25
FR-6-TD-TCD-09-17,point/pos,Salamat,11,20.5
FR-6-TD-TCD-09-17,point/pos,Tandjilé,9.5,16.5
FR-6-TD-TCD-09-17,point/pos,Chari-Baguirmi,11.34,16.25
FR-6-TD-TCD-09-17,point/pos,Logone Oriental,8.25,16.42
FR-6-TD-TCD-09-17,point/pos,Mayo-Kebbi Est,10,15.83
FR-6-TD-TCD-09-17,point/pos,Moyen-Chari,9.3333,18.5
FR-6-TD-TCD-09-17,point/pos,Hadjer-Lamis,12.66667,16.16667
FR-6-TD-TCD-09-17,point/pos,Mandoul,8.32941,17.91567
FR-6-TD-TCD-09-17,point/pos,Mayo-Kebbi Ouest,9.33,14.75
FR-6-TD-TCD-09-17,point/pos,Barh-El-Gazel,14.66667,16.91667
FR-6-TD-TCD-09-17,point/pos,Borkou,18.25,18.5
FR-6-TD-TCD-09-17,point/pos,Sila,12.25,21.5
FR-6-TD-TCD-09-17,point/pos,Tibesti,20.33333,16.66667
FR-6-TD-TCD-09-17,point/pos,Ennedi Est,17.75,23.16667
FR-6-TD-TCD-09-17,point/pos,Ennedi Ouest,18.4,21.4
FR-6-TD-TCD-13-02,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-TCD-13-02,point/pos,Ennedi Ouest,18.4,21.4
FR-6-TD-TCD-13-02,point/pos,Batha,14,19
FR-6-TD-TCD-13-02,point/pos,Moyen-Chari,9.3333,18.5
FR-6-TD-TCD-13-01,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-TCD-13-01-2,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-TCD-13-01-3,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-TCD-13-01-3,point/pos,Moyen-Chari,9.14633,18.39008
FR-6-TD-TCD-13-01-3,point/pos,Logone Occidental,8.7529,15.87236
FR-6-TD-TCD-13-01-3,point/pos,Ouaddaï,13.5,21.25
FR-6-TD-TCD-09-23,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-TCD-16-01,point/pos,Kanem,15,15
FR-6-TD-TCD-16-01-1,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-TCD-16-01-2,point/pos,Moyen-Chari,9.3333,18.5
FR-6-TD-TCD-16-01-3,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-TCD-16-01-4,point/pos,Guéra,11.5,18.5
FR-6-TD-TCD-09-22-1,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-TCD-09-22-2,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-502,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-503,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-504,point/pos,Logone Occidental,8.7529,15.87236
FR-6-TD-505,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-506,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-507,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-508,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-509,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-510,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-511,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-512,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-513,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-CIAA-1,point/pos,Guéra,11.5,18.5
FR-6-TD-CIAA-2,point/pos,Lac,13.5,14.5
FR-6-TD-CIAA-2,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-CIAA-3,point/pos,Ouaddaï,13.5,21.25
FR-6-TD-CIAA,point/pos,Ouaddaï,13.5,21.25
FR-6-TD-209TCD-16-01-10,point/pos,Chari-Baguirmi,11.34,16.25
FR-6-TD-209TCD-16-01-10,point/pos,Mayo-Kebbi Est,10,15.83
FR-6-TD-209TCD-16-01-8,point/pos,Borkou,18.25,18.5
FR-6-TD-209TCD-16-01-13,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-209TCD-16-01-5,point/pos,Logone Occidental,8.7529,15.87236
FR-6-TD-209TCD-16-01-12,point/pos,Logone Occidental,8.7529,15.87236
FR-6-TD-209TCD-16-01-12,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-209TCD-16-01-12,point/pos,Ouaddaï,13.5,21.25
FR-6-TD-209TCD-16-01-6,point/pos,Logone Occidental,8.7529,15.87236
FR-6-TD-209TCD-16-01-9,point/pos,Moyen-Chari,9.3333,18.5
FR-6-TD-209TCD-16-01-7,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-209TCD-16-01-11,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-831,point/pos,Lac,13.5,14.5
FR-6-TD-CIAA-4,point/pos,Batha,13.28972,19.69028
FR-6-TD-CIAA,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-CIAA,point/pos,Chari-Baguirmi,11.34,16.25
FR-6-TD-CIAA-5,point/pos,Batha,14,19
FR-6-TD-CIAA-5,point/pos,Batha,12.86047,17.53418
FR-6-TD-1001,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-1005,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-1006,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-1007,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-209-TCD-09-23,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-1152,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-1153,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-1153,point/pos,Ouaddaï,13.5,21.25
FR-6-TD-1154,point/pos,Salamat,11,20.5
FR-6-TD-1154,point/pos,Moyen-Chari,9.3333,18.5
FR-6-TD-1154,point/pos,Chari-Baguirmi,11.34,16.25
FR-6-TD-1154,point/pos,Mayo-Kebbi Est,10,15.83
FR-6-TD-1154,point/pos,Tandjilé,9.5,16.5
FR-6-TD-1154,point/pos,Logone Oriental,8.25,16.42
FR-6-TD-1154,point/pos,Logone Occidental,8.7529,15.87236
FR-6-TD-1154,point/pos,Guéra,11.5,18.5
FR-6-TD-1481,point/pos,Logone Occidental,8.7529,15.87236
FR-6-TD-1493,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-1498,point/pos,N'Djamena,12.11666,15.06666
FR-6-TD-1504,point/pos,N'Djamena,12.11666,15.06666
XI-IATI-EC_INTPA-2011/268-517,point/pos,N'Djamena,12.1198,15.0611
XI-IATI-EC_INTPA-2010/259-025,point/pos,Salamat,11.0577,20.2872
XI-IATI-EC_INTPA-2011/276-112,point/pos,N'Djamena,12.1081,15.0866
XI-IATI-EC_INTPA-2011/276-210,point/pos,Kanem,14.1248,15.3166
XI-IATI-EC_INTPA-2011/276-222,point/pos,Salamat,11.0466,20.2818
XI-IATI-EC_INTPA-2011/280-268,point/pos,Salamat,11.0427,20.2844
XI-IATI-EC_INTPA-2012/293-393,point/pos,Logone Oriental,8.8189,17.0068
XI-IATI-EC_INTPA-2012/293-398,point/pos,Salamat,11.2285,19.4968
XI-IATI-EC_INTPA-2012/302-032,point/pos,Guéra,12.364,19.6142
XI-IATI-EC_INTPA-2012/302-091,point/pos,Logone Oriental,8.572,16.087
XI-IATI-EC_INTPA-2012/302-099,point/pos,Lac,13.6379,15.3704
XI-IATI-EC_INTPA-2012/304-171,point/pos,Guéra,12.1792,18.691
XI-IATI-EC_INTPA-2011/270-157,point/pos,Ouaddaï,13.8317,20.8307
XI-IATI-EC_INTPA-2013/312-172,point/pos,N'Djamena,12.099,15.0559
XI-IATI-EC_INTPA-2013/319-483,point/pos,Ouaddaï,13.8288,20.8067
XI-IATI-EC_INTPA-2013/323-881,point/pos,Salamat,11.0144,20.2842
